,Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
0,-EvU-EmD0uI,2024-09-16T11:44:29Z,Live: Bazaarn Blitz gaming day 4| Pixels online,302,32,0,Naofu,3380
1,FXgCbiIUZns,2024-09-10T22:40:14Z,Barney's Bazaarn Position Decision in PIXELS ONLINE,1711,25,3,SlammDunk Gaming,68000
2,T9jGW5sGAR4,2024-09-11T10:42:14Z,Pixels Online Barney’s Quest: Choose Your Role and Win Big Reward & Reputation Points,533,11,7,Fierce Web3 ,738
3,3YT8a-D4uck,2024-09-11T02:01:04Z,Just a normal day in pixels online,501,14,2,Axie Origin 2D moon,831
4,Ld6pLvLkFPw,2024-09-15T16:46:13Z,Live: Bazaarn Blitz gaming day 3| Pixels online,718,45,0,Naofu,3380
5,wxlG7qD0Gqw,2024-09-16T13:33:20Z,Pixels online - Grinding Bazzarn Points,0,0,0,Pixels - Monkey D Luffy,11
6,NQf_wjRumCw,2024-09-14T05:33:16Z,Live: Banrney's Bazaarn Blitz! Crafting day part 2| Pixels online,629,30,1,Naofu,3380
7,NTBMjumyU7s,2024-09-16T01:41:55Z,Pixels online - grinding skill,2,1,0,Pixels - Monkey D Luffy,11
8,Bvc3I9IZMzo,2024-09-14T15:32:53Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
9,XmJ228-Srs8,2024-09-11T03:40:44Z,Live: Morning stream| Pixels online (Re-stream),562,31,0,Naofu,3380
10,nL8pjd_OS_Y,2024-09-09T16:51:58Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
11,iT1m5w4jVrs,2024-09-15T01:45:18Z,"UFC | Poker MTT's | Web3 Farming (Axie Homeland , Pixels Online)",2,0,0,timeGambler,170
12,V-v9i--RjLM,2024-09-16T03:31:13Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
13,6d0gxFNNUV4,2024-09-12T01:11:22Z,Pixels online,2,0,0,Cripz,7
14,KGWWJL890lY,2024-09-16T12:40:36Z,Pixels online - Grinding Bazzarn Points,0,0,0,Pixels - Monkey D Luffy,11
15,cOF8OxLIoC0,2024-09-13T09:30:09Z,Live: Banrney's Bazaarn Blitz! Crafting day| Pixels online,1223,54,0,Naofu,3380
16,NGBtjrvJr44,2024-09-16T08:21:16Z,Pixels online - Grinding Bazzarn Points,0,0,0,Pixels - Monkey D Luffy,11
17,6v7hYWkeL1c,2024-09-15T11:08:09Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
18,RS9ffBWaypY,2024-09-14T22:33:38Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
19,-BPb3rZOANw,2024-09-14T05:03:00Z,Live: Crafting Rally with Naofu's team!| Pixels online,445,26,0,Naofu,3380
20,cQ6PuPFSlpc,2024-09-11T07:59:48Z,Live: Late night Short stream| Pixels online,156,10,0,Naofu,3380
21,BdI36qARhJI,2024-09-09T21:50:06Z,Pixels online - grinding skill,0,0,0,Pixels - Monkey D Luffy,11
22,bM9tOFqMDcw,2024-09-13T20:56:28Z,Pixels online - grinding skill,0,0,0,Pixels - Monkey D Luffy,11
23,7Z47aB4Jt3Q,2024-09-14T12:21:35Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
24,zRAjrndsFK4,2024-09-12T04:47:29Z,Pixels online - grinding skill,0,0,0,Pixels - Monkey D Luffy,11
25,QB0Z9fMiWSs,2024-09-13T13:19:46Z,Pixels online - grinding skill,0,0,0,Pixels - Monkey D Luffy,11
26,Y0F1GC5U0AI,2024-09-14T04:33:59Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
27,hI6SwyBqv5I,2024-09-14T17:12:51Z,🍀Live | Chapter 2: Barney's Bazaarn Blitz is Live! | Pixels Online,112,12,0,LCR | Ren,2120
28,4HbslogBKj4,2024-09-12T12:05:07Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
29,1TPJHc9QihA,2024-09-12T07:46:42Z,Pixels online - grinding skill,1,0,0,Pixels - Monkey D Luffy,11
30,nflEWBQyXFU,2024-09-12T21:41:41Z,Pixels online - grinding skill,23,0,0,Pixels - Monkey D Luffy,11
31,-o0jI8BJIsM,2024-09-10T11:16:35Z,Pixels online - grinding skill,0,0,0,Pixels - Monkey D Luffy,11
32,ITVDE_4oMCA,2024-09-09T20:11:28Z,Pixels online - grinding skill,1,1,0,Pixels - Monkey D Luffy,11
33,w6yZcCijz5I,2024-09-11T22:18:21Z,Pixels online - grinding skill,2,0,0,Pixels - Monkey D Luffy,11
34,3iH71xxjKmw,2024-09-12T10:00:08Z,DC Universe Online:pixels rejoins-nous,7,0,2,CRK QUEEN ANNE'S REVENGE ,35
35,pfqyao9xEOU,2024-09-16T10:00:55Z,"DC UNIVERSE ONLINE : LES BOSS PIXELS, OÙ SONT LES BOSS ?",1,0,0,CRK QUEEN ANNE'S REVENGE ,35
36,dcIWehvF61U,2024-09-13T10:00:42Z,"DC UNIVERSE ONLINE non pas des pixels !!! ce sont des frelons, pas des abeilles",8,1,0,CRK QUEEN ANNE'S REVENGE ,35
37,tGTC4dnbDeg,2024-09-15T21:16:51Z,Pixels online - Grinding Bazzarn Points,2,0,0,Pixels - Monkey D Luffy,11
38,YnVAIQ2-g58,2024-09-14T04:04:05Z,Pixels online,0,0,0,Cripz,7
39,NSaiNFp2xc8,2024-09-16T04:27:00Z,Pixels online - Grinding Bazzarn Points,2,0,0,Pixels - Monkey D Luffy,11
