,Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
0,NM935yOPKmU,2024-04-13T04:21:11Z,jara der dehero ram....,2,2,0, RRR_FAMILY_VLOG,52
