Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
RTMNMVVy9cc,2024-12-30T00:52:16Z,Shatterline - Quer jogar? Me pergunte como! Pode ser que ainda tenha Key para compartilhar,5,1,0,Magalercio's Games,0
Tkq388wKMVI,2025-01-01T09:53:25Z,🎉 First Gaming Stream of the Year with Luana | Playing Shatterline,0,0,0,VincentVanHo ,0
k2zFxrMd5Ts,2024-12-30T04:00:23Z,我的槍只有三秒 快來 Epic Games 下載 Shatterline！ #Shatterline #shatterlinegame #sponsored,469,10,1,疼疼蛇,0
bvAMTLOtCds,2025-01-03T11:28:47Z,Starting 2025 with some Shatterline!,10,3,0,Enissay - Maxi Crypto,0
Z8BteUtV3Eo,2024-12-31T10:00:35Z,Equipo eliminado 💀 #shorts #shatterline #pvp #fps,563,0,0,Biiigtula,0
M63-8xpaaGM,2025-01-01T00:20:57Z,Shatterline – Sponsored Stream #2! PC Key Giveaway! | !shatterline #sponsored,13,1,0,UGTB,0
wo-vR2R9h_U,2024-12-31T01:27:39Z,Shatterline - Bora meter bala! Quer jogar? Pergunte-me como! Pode ser que ainda tenha chave!,4,3,0,Magalercio's Games,0
-i-BGPOf7Z0,2024-12-29T21:00:00Z,Checking Out An Epic [Games] FPS | Shatterline w/ @itslemonsquares,47,4,0,Gmundy,0
4sH5T38NQ8Q,2024-12-31T00:14:25Z,Acertou todo mundo com a caixa no #Shatterline,36,4,3,Cortes do Z [Oficial],0
CkLb0iBSfm0,2024-12-30T04:02:11Z,Shatterline campaign part 1,5,0,0,Charliecs28,0
9HSY2qYgMS8,2025-01-02T12:56:10Z,Shatterline with NXG legends,1,0,0,Zanitopia,0
dBvCcm022vc,2024-12-30T09:37:59Z,Shatterline | i7 7700K & RTX 3050,21,1,0,Funnky,0
M63-8xpaaGM,2025-01-01T00:20:57Z,Shatterline – Sponsored Stream #2! PC Key Giveaway! | !shatterline #sponsored,13,1,0,UGTB,0
i21_TOnjuFc,2025-01-04T04:47:54Z,"Gameplay de Shatterline, modo campanha (demonstração)",9,1,1,Canal Lixeira,0
xzICtwNtpVo,2025-01-03T13:18:04Z,WEB3 Gaming: BEST FPS SHOOTER - SHATTERLINE,1,0,0,Jared Dillinger,0
1bmweLoSr5E,2025-01-02T08:12:32Z,Shatterline  #shorts #gta #gtaonline #gta5 #gaming,98,1,0,Gaming Galaxy Guides,0
q7owm4304sQ,2024-12-29T22:21:30Z,Shatterline Ranked mode,5,0,0,DigitStak,0
ZjDntPGqnC0,2024-12-30T02:04:49Z,Shatterline expedition mode,2,0,0,Charliecs28,0
-reqYOrn5Ek,2025-01-01T20:32:44Z,Feliz ano novo!!! Vamo de Shatterline pra começar o ano!!!,9,2,0,Magalercio's Games,0
nR4ibdLw49s,2024-12-29T21:26:11Z,Shatterline W/ @possiblyafox RTX 3060 12GB PC Gameplay  Phone Goal : 0/200$ Raised  88/100 followers,1,0,0,Spite_DisorderTTV,0
bvAMTLOtCds,2025-01-03T11:28:47Z,Starting 2025 with some Shatterline!,10,3,0,Enissay - Maxi Crypto,0
Unqg5ovd-tg,2024-12-31T00:08:40Z,shatterline expeditions,5,0,0,Charliecs28,0
pL3SdgJs0ks,2025-01-03T00:32:36Z,Original Raku ! Shatterline gameplay . 18+,1,0,0,Original Raku,0
80XnxQdofKk,2025-01-02T07:00:04Z,Shatterline - Découverte de la campagne !,13,3,4,Chapeau D'Paille,0
WfsPZsYxUxg,2025-01-03T00:20:08Z,"Shatterline (nft, crypto, blockchain game)",20,1,4,Blockchain Gaming,0
HJpfqUSTWzE,2025-01-01T10:13:12Z,Ex Cop wrecking Gaming🎉!Shatterline🎉!Dixper🎉TTS 100b/Mediashare $3🎉 #sponsored  #pcgamepass,17,1,0,Goofguy,0
fFdI4XV3Z0U,2025-01-03T02:55:31Z,Original Raku ! Shatterline gameplay . 18+,1,0,0,Original Raku,0
iIW5Awm8_Lk,2025-01-01T05:09:42Z,Break from POE2 Trying Shatterline!,2,0,0,Brandon Ouellette,0
l_3zXMA7gYA,2024-12-31T07:11:59Z,SHATTERLINE LIVE GAMEPLAY!,15,0,0,JediCryptoShakes,0
YlETaqj82so,2024-12-30T02:44:02Z,Shatterline W/ @possiblyafox RTX 3060 12GB PC Gameplay  Phone Goal : 0/200$ Raised  88/100 followers,1,0,0,Spite_DisorderTTV,0
TPIQG8_s42s,2024-12-31T21:11:58Z,Shatterline PVE TOP 2,5,0,0,Roeker,0
Ld8sxpaxL6Q,2024-12-30T07:10:25Z,Girls Are Gonna Play Shatterline with Doug Hype.,2,0,0,VincentVanHo ,0
pLwujxamYVg,2025-01-04T08:36:49Z,Girls. Shatterline. Special Guests: !giveaway !8ball !clip,3,0,0,VincentVanHo ,0
1f67AcBRZ_k,2024-12-31T14:27:27Z,Состоялся релиз Shatterline,3,1,1,Mantycorra,0
_IGEU3TfRdY,2024-12-31T12:24:17Z,"Shatterline - Gameplay (nft, crypto, blockchain game)",11,2,0,Blockchain Gaming,0
D0elKlikHEk,2024-12-30T04:58:14Z,Shatterline:jugando un rato nuevo juego,1,0,0,Lamagia_deanita lamagia_deanita,0
yWhx68bFF50,2025-01-02T02:22:46Z,Start 2025 off with some shatterline!,2,0,0,Brandon Ouellette,0
JljFIfCBgaQ,2025-01-01T09:28:15Z,100 WAYS TO DIE ON SHATTERLINE,4,0,0,Luana Cantuarias,0
fPbDrDXVbI0,2025-01-03T19:39:53Z,PLAYED SHATTERLINE AFTER HOLIDAYS AND THIS HAPPENED....,7,3,0,mayrituals,0
fBvnP1tmtt4,2025-01-01T08:44:46Z,Lizard Labs - Shatterline Gamenite in the Lizcord,16,2,1,Lizard Labs (Ethlizards),0
j47RelfMAHY,2025-01-03T05:37:34Z,Original Raku ! Shatterline gameplay . 18+,1,0,0,Original Raku,0
A0pJmiUtsIs,2024-12-30T01:09:46Z,Shatterline,7,0,0,Charliecs28,0
f2Nd1UpfPkk,2025-01-04T18:46:19Z,Drunk in Shatterline,0,0,0,VincentVanHo ,0
802XTgN-eSU,2024-12-31T23:12:19Z,"Bullets, grenades and vans - they all get the job done in Shatterline (ignore the tongue...",408,1,0,GaspodeWD,0
Z8BteUtV3Eo,2024-12-31T10:00:35Z,Equipo eliminado 💀 #shorts #shatterline #pvp #fps,563,0,0,Biiigtula,0
kIzUn39o__M,2025-01-04T04:15:10Z,Original Raku ! Shatterline gameplay . 18+,4,0,0,Original Raku,0
k3v8EaGsRro,2024-12-30T04:00:33Z,衝進來屠屠屠！快來 Epic Games 下載 Shatterline！ #Shatterline #shatterlinegame #sponsored,503,17,3,9QOQ,0
wNQE5n-Awhs,2024-12-30T23:30:16Z,PLAYING THE BASICS #shorts #shatterline #shatterlinefps #gaming #game #exitlag,415,5,0,s0mbraq,0
oSQ5YneOEHk,2024-12-31T20:34:37Z,Shatterline PVE on the way to top 1,4,0,0,Roeker,0
f2qB6gLsExs,2025-01-05T09:54:18Z,Original Raku ! Shatterline gameplay . 18+,0,0,0,Original Raku,0
YEQPiiqoM2M,2025-01-04T08:13:32Z,Shatterline Ranked PvP,19,1,0,Dinolind,0
2GvYjc9BKCQ,2025-01-03T04:00:01Z,⚡️ Reações no chat: 😂😂😂 #stream #gaming #games #shatterline,350,18,1,s0mbraq,0
woNBAupMmMU,2024-12-30T23:11:51Z,Jogando #shatterline e ficando maluca com a quantidade de bicho pra atirar! #mario #disney #anyazita,3,1,0,Anyazita,0
eyD6r84qsBw,2024-12-31T23:42:55Z,🔴 LIVE! - LAST YEAR STREAM with Shatterline,1076,37,0,LG Livillon,0
4sH5T38NQ8Q,2024-12-31T00:14:25Z,Acertou todo mundo com a caixa no #Shatterline,36,4,3,Cortes do Z [Oficial],0
5Foy3b3Qxac,2024-12-31T11:15:50Z,3000傷強勢CARRY！快來 Epic Games 下載 Shatterline！ #shatterline  #shatterlinegame  #sponsored,755,21,1,Yoro sensei,0
uHdZybdeQTQ,2025-01-02T15:14:45Z,🔥 Shatterline: ¡Necesitas codigos? 🌌 Un dia mas de Grinding 🔥 Esperando @Valannia,18,1,0,Memes NFT,0
S86nzn7MUUo,2024-12-31T12:30:09Z,Shatterline – Sponsored Stream & Key Giveaway! FPS Action! | !shatterline #sponsored,25,1,0,UGTB,0
5FN2-C6Km2w,2025-01-05T03:33:39Z,"SHATTERLINE ""CAMPAIGN RED LAKE""",5,4,0,Blood Moon,0
5FN2-C6Km2w,2025-01-05T03:33:39Z,"SHATTERLINE ""CAMPAIGN RED LAKE""",5,4,0,Blood Moon,0
PFd7gAmKbnI,2024-12-31T20:09:33Z,Bora Jogar - Shatterline + Sekiro,24,2,0,CharCharTup,0
k2zFxrMd5Ts,2024-12-30T04:00:23Z,我的槍只有三秒 快來 Epic Games 下載 Shatterline！ #Shatterline #shatterlinegame #sponsored,469,10,1,疼疼蛇,0
4sH5T38NQ8Q,2024-12-31T00:14:25Z,Acertou todo mundo com a caixa no #Shatterline,36,4,3,Cortes do Z [Oficial],0
xCg9IlyDT2k,2025-01-05T12:52:24Z,🔴 FIRST PLAY | Experiencing Shatterline for the First Time! 🚀🔥,3,3,0,Blindkreaper,0
y_IZua22WnM,2025-01-02T17:19:38Z,Vamo de Shatterline pra começar o ano!!! Vem jogar Também! Temos chave do jogo!,6,2,0,Magalercio's Games,0
XqpTS2M0KXY,2025-01-04T20:16:10Z,Sabadou com Shatterline! Tiro bomba e prêmios! Quer jogar? Me pergunte como! Ultimas chaves!,6,1,0,Magalercio's Games,0
J5rCCn-zdqI,2025-01-02T14:31:29Z,Vamo de Shatterline pra começar o ano!!! Vem jogar Também! Temos chave do jogo!,18,3,0,Magalercio's Games,0
6ZbHmYj8FSs,2025-01-02T18:44:04Z,Vamo de Shatterline pra começar o ano!!! Vem jogar Também! Temos chave do jogo!,7,2,0,Magalercio's Games,0
zUI9wy2EQ_8,2025-01-03T08:58:56Z,FPS tatico NFT pagando pra você jogar - Shatterline,420,102,0,Gamer por diversão,0
ewP5RnBWvbo,2024-12-31T06:35:37Z,Shatterline - Bora meter bala! Quer jogar? Pergunte-me como! Pode ser que ainda tenha chave!,9,2,0,Magalercio's Games,0
aFU_QOXrDOM,2025-01-04T01:12:53Z,"Shatterline (nft, crypto, blockchain game)",10,1,0,Blockchain Gaming,0
rZF4f3MFu-U,2024-12-30T19:50:36Z,Los Mejores Personajes de Shatterline 2025: Guía Completa de Operativos y Habilidades,89,12,13,Me dicen Beto,0
fYvGIrXKBr0,2024-12-31T00:59:32Z,Jugamos Shatterline,3,0,0,Lizz Hoppe,0
YiXn_pzyJag,2025-01-04T13:01:21Z,SHATTERLINE // MULTISTREAM TESTING,5,0,0,3VON,0
pJqzFVTmWQo,2024-12-30T14:00:53Z,A ARMA DOS PRO PLAYERS DO SHATTERLINE! FAÇA MUITAS KILLS COM ELA NO JOGO!,407,37,7,GAMES BRUNÃO,0
zylZ4cOqDrs,2024-12-30T06:13:33Z,Gameplay - Shatterline,6,3,0,CharCharTup,0
2ZZo0xQPDwg,2025-01-04T20:33:15Z,FIRST TIME PLAYING PVP IN SHATTERLINE🔺Shatterline: Kade is Bad (lost clip from OG Shatterday 12/14),7,0,2,DeFi Money-Printer,0
Z45O-oinQug,2025-01-05T05:11:44Z,Campaign Shatterline Gameplay #campaign #lurkitcreator #shatterline,0,0,0,IstvánTV,0
0OHDXs9gxNI,2025-01-02T15:33:29Z,JOGADA MAIS ÉPICA DO SHATTERLINE,507,14,0,Uguettolitz,0
CZ0XfIJHwzM,2024-12-31T09:13:00Z,シャタラ納め【Shatterline】【PC】このゲームの無料引き換えコードあります🤤,39,5,0,ぽつねん。(Potsunen),0
npQZ2hYdPhg,2024-12-31T14:45:09Z,TESTANDO EXITLAG NO SHATTERLINE #shatterline #exitlag,32,3,1,s0mbraq,0
N-7VoYaaaGg,2025-01-05T00:42:45Z,Shatterline shenanigans!  Enjoy the Stream!  !discord !sub !socials,2,0,0,Brandon Ouellette,0
lcUdz6i_p8o,2025-01-02T02:45:02Z,Shatterline 新年最初がシャタラかよ #007,1,0,0,たーしの積みゲー消化,0
uGn1qyo1sP4,2025-01-05T14:00:56Z,ZeusRa Is Showing His True Form: Shatterline,4,0,0,ZeusRa,0
jCjO4SXIo88,2025-01-02T09:00:33Z,Gameplay - SANDBOX - Shatterline,13,0,0,CharCharTup,0
pMXCteXk2j0,2025-01-05T06:47:38Z,Original Raku ! Shatterline gameplay . 18+,2,0,0,Original Raku,0
qtp4N9vPCYU,2025-01-02T23:52:23Z,Original Raku ! Shatterline gameplay . 18+,2,0,0,Original Raku,0
GNjDQ4SmgWc,2025-01-03T15:34:17Z,🔥 Shatterline: ¡Necesitas codigos? 🌌 Un dia mas de Grinding 🔥,7,0,0,Memes NFT,0
VMpTg-FIimY,2025-01-03T18:34:27Z,Mii Reis jogando shatterline com os inscritos,38,17,3,Clipes da Mii Reis,0
QgaB4zodyOA,2025-01-05T13:25:10Z,"Shatterline (nft, crypto, blockchain game)",17,1,0,Blockchain Gaming,0
ZzOkLPle5LY,2024-12-30T07:56:09Z,UPANDO O BIOQUIMICO E DEPOIS SHATTERLINE | #Exitlag #ragnarokonline #shatterline,103,8,0,YuukiiBr,0
JmE-obZXV58,2024-12-30T03:57:59Z,"🔥 Shatterline: ¡Necesitas codigos, pidelos con confianza! 🌌 Un dia mas, un dia menos de Grinding 🔥",11,2,0,Memes NFT,0
9BuNBn4ffkc,2025-01-01T19:12:25Z,Mii Reis jogando shatterline (parte 1?),113,32,4,Clipes da Mii Reis,0
zczAkYPNV7Y,2024-12-29T19:00:38Z,Se me lengua la traba #turcas #shatterline #shooter #unboxing,470,30,0,Lizz Hoppe,0
uIdRt3qnNLU,2025-01-05T12:51:52Z,🔴 FIRST PLAY | Experiencing Shatterline for the First Time! 🚀🔥 - Vertical,51,1,0,Blindkreaper,0
hXlW62o3qtg,2024-12-30T23:57:07Z,⛔ASI es SHATTERLINE en 2024: El SHOOTER INFRAVALORADO,9,3,0,Yo Soy Jack,0
LSQn_40P2bY,2025-01-05T12:37:23Z,DIGITMERC Let's PLAY THE CAMPAIGN #5 | SHATTERLINE PC GAMEPLAY,4,0,1,DiGiTMerc,0
nXJiOkjopcE,2025-01-02T17:27:33Z,Cadê a pá noctis? #vtuber #twitch #shatterline #mii #vtuberclips #twitchstreamer,1333,162,6,Clipes da Mii Reis,0
9rYt4LjPgRg,2025-01-05T14:34:36Z,Original Raku ! Shatterline gameplay . 18+,0,0,0,Original Raku,0
hdZ47ejr66E,2024-12-30T03:24:50Z,$JOGO NFT PAGANDO$ FALTAM 3 DIAS - Shatterline,192,35,0,Torugão Crypto,0
HhhktaTxpWI,2025-01-05T03:10:17Z,Original Raku ! Shatterline gameplay . 18+,0,0,0,Original Raku,0
tu3S1V9E2ds,2025-01-05T09:54:24Z,Original Raku ! Shatterline gameplay . 18+,0,0,0,Original Raku,0
0z8HCiG_00g,2024-12-30T00:50:49Z,Shatterline - В эпицентре апокалипсиса - Битва за выживание,2869,109,2,Cobweb Stream,0
oHit5YTRhA4,2024-12-30T13:51:30Z,Gameplay - Shatterline e Sekiro,25,3,0,CharCharTup,0
l9RudfugcPs,2025-01-04T20:38:40Z,‼️SUIT UP‼️ FIRST TIME PLAYING CAMPAIGN IN SHATTERLINE🔺on PC -FREE ACCESS CODES #thecatalystOG #avax,2,1,7,DeFi Money-Printer,0
LkYZc2iyD6Q,2025-01-02T00:39:38Z,TOP 250 E SUBINDO! FELIZ ANO NOVO!  - SHATTERLINE NFT,112,9,0,Jayjay,0
ioVhr4W0Jqw,2024-12-29T18:27:45Z,Gameplay - Shatterline,2,0,0,CharCharTup,0
7MZE41eVEkM,2025-01-04T04:08:23Z,🔴 GAMEPLAY DE SHATTERLINE - Conhecendo o Game #shatterline #gameplay,16,1,0,TioDug,0
H96gqWQKkzI,2025-01-04T20:30:18Z,Original Raku ! Shatterline gameplay . 18+,1,0,0,Original Raku,0
HEoUQ85uGGI,2025-01-05T08:12:42Z,FPS tatico NFT pagando pra você jogar - Shatterline,323,70,1,Gamer por diversão,0
5TX90BGOwzE,2024-12-30T17:42:51Z,"Shatterline (nft, crypto, blockchain game)",25,2,4,Blockchain Gaming,0
FBdUFWug9dM,2024-12-31T07:14:52Z,🟢 EDITANDO VIDEO E DEPOIS SHATTERLINE DE LEVES  | #exitlag #shatterline,12,1,0,s0mbraq,0
k5oEosH1NH0,2025-01-05T16:08:26Z,Drunken Shatterline Time,0,0,0,TarisResh,0
98ootIJCPDk,2025-01-01T14:00:09Z,MÁR ÁLL A FA - Shatterline,107,2,0,Avid is Odd Gaming,0
ERqOT-DKjg4,2025-01-05T04:26:18Z,"SHATTERLINE CAMPAIGN PART ONE ""THE VOICE""",6,5,0,Blood Moon,0
tyPQ5F1muIQ,2025-01-04T05:35:29Z,🔴LIVE: PINADEIRA NOSSA DE CADA DIA I +18  #publi #shatterline,180,60,0,Kamy,0
VtfA-Y9wDzY,2024-12-29T17:24:30Z,[RERUN] 🟢 LOLZINHO DA DEPRESSÃO E DEPOIS SHATTERLINE DE LEVES  | #exitlag #shatterline,12,1,0,s0mbraq,0
6o4-5m4EF_s,2025-01-03T12:48:20Z,NEW SEASON! SOLTANDO KEYS SHATTERLINE! - SHATTERLINE NFT,40,5,1,Jayjay,0
dqvYJ3EVDGo,2024-12-31T07:12:37Z,PERFECT RAID SHATTERLINE | #onc394 de #Twitch,11,1,1,Onc394,0
Du4vh9RZyS8,2025-01-05T16:07:51Z,Drunken Shatterline Time,0,0,0,TarisResh,0
BV0MutfKKpg,2025-01-04T04:06:25Z,Nova Temporada! Shatterline,1,1,0,Henriqueone ,0
5b1A326wpAM,2024-12-31T03:15:09Z,Shatterline - Os 5 primeiros a digitar no chat ganham Key - !Sorteio | !pix,5,1,0,Tio Viking Gamer,0
SjzYTo7d3yg,2025-01-01T02:34:57Z,TOP 250 E SUBINDO! FELIZ ANO NOVO!  - SHATTERLINE NFT,31,5,0,Jayjay,0
PFd7gAmKbnI,2024-12-31T20:09:33Z,Bora Jogar - Shatterline + Sekiro,24,2,0,CharCharTup,0
ZdNpVv0rahg,2024-12-29T18:45:13Z,Shatterline - Os 5 primeiros a digitar no chat ganham Key - !Sorteio | !pix,9,1,0,Tio Viking Gamer,0
9HSY2qYgMS8,2025-01-02T12:56:10Z,Shatterline with NXG legends,1,0,0,Zanitopia,0
j2Ls1xw0BL0,2025-01-03T08:00:36Z,🔥 ¡Modo Extracción en Shatterline! Escapando del Caos con @MATU85  💥🎮,16,3,3,Memes NFT,0
etg5GJMmZxg,2025-01-05T03:12:36Z,🔥 Shatterline: ¡Necesitas codigos? 🌌 Un dia mas de Grinding 🔥 Crafting de @Valannia,5,1,0,Memes NFT,0
TlLzHZLyBlA,2025-01-03T20:14:53Z,Bora mais um dia de Shatterline! Bora jogar? Me pergunte como! Ultimas chaves do jogo!,8,1,0,Magalercio's Games,0
wnNoIwo8QJ4,2024-12-31T16:09:26Z,Não podia faltar esse clipe #shatterlinegame #shatterlinegameplay #shatterline #shorts,24,8,2,Smurf de Prata ,0
EiTk7b-yOOA,2025-01-03T15:45:43Z,Nova Temporada! Shatterline,3,2,0,Henriqueone ,0
N-S6kB7Liag,2024-12-29T22:33:57Z,Tô amassando muito! #valorant #shatterline #shatterlinegame,829,44,1,Guigzvlr,0
eyD6r84qsBw,2024-12-31T23:42:55Z,🔴 LIVE! - LAST YEAR STREAM with Shatterline,1076,37,0,LG Livillon,0
AcZM-hIkzYI,2024-12-30T14:48:35Z,Ultimo Domingo de 2024 !!Shatterline,3,0,0,Henriqueone ,0
lttQ3zlhHp8,2024-12-30T08:36:26Z,Shatterline Ranked - Grinding For Top 250,21,0,0,Dinolind,0
Ip6jFHTzHCY,2024-12-30T21:10:15Z,Como criar sua carteira Faraway e vinculá-la no Shatterline,252,17,0,Leonardo Suasnavar,0
OHXF9wgoG1A,2025-01-02T14:30:09Z,WHAT IS SHATTERLINE? [2024 FPS] - ZEUSRA EXPLAINS,413,5,0,ZeusRa,0
gVWo490b_GY,2025-01-01T07:08:27Z,$JOGO NFT PAGANDO$ ÚLTIMO DIA!!! - Shatterline,150,52,0,Torugão Crypto,0
K6LJOiVqiJQ,2024-12-30T19:51:12Z,Shatterline  // Usa mi codigo de creador : KarenMaravilla,16,3,0,Karen Maravilla,0
RspDnP3RqQc,2025-01-01T22:31:52Z,JOGO SHATTERLINE NFT - epic games - CAMPANHA GAMELAY,75,11,10,Fairy,0
LGFwG4FBa-4,2025-01-04T04:44:03Z,Découverte Shatterline PC + Avis [Live-Stream],5,1,0,JV - Tatsuya Gaming,0
acSM974PfyM,2024-12-31T03:37:55Z,🔥 Shatterline: ¡Necesitas codigos? 🌌 Un dia mas de Grinding 🔥 Esperando @Valannia,11,1,0,Memes NFT,0
A6XcVUyHQLg,2025-01-03T17:00:13Z,"Shatterline : De retour pour une aventure plus ""Epic"" ( H.L : 05/12/2024 )",4,0,0,Happy Scale,0
pQmNBsZ3jkg,2024-12-31T08:00:41Z,情熱的なコミュニケーション【Shatterline】#Shorts #shatterline #シャッターライン #参加型 #FPS,30,5,0,ぽつねん。(Potsunen),0
YjX_EXlFoEM,2024-12-29T21:45:16Z,#shorts Dicas Imperdíveis para Shatterline,29,2,1,Ogrochan,0
F_-yZ5SyOqg,2025-01-04T20:01:21Z,XBorg Game night | Shatterline Highlight #2,2,0,6,Rush,0
Vix2b86aICM,2024-12-30T05:03:30Z,Shatterline campaign mode part 2,3,0,0,Charliecs28,0
