,Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
0,c3qSweuyAS8,2024-05-04T05:15:01Z,How to score point in a Panzerdogs tournament and win big prizes,3,0,0,Panzerdogs,214
1,S41YmCmLDqk,2024-05-11T20:00:10Z,Can we just ban these people from Panzerdogs?,0,0,0,Panzerdogs,214
2,g8hi9ByVNMY,2024-05-08T23:45:01Z,Watch this to steal my setup for max tourney points in Panzerdogs,2,0,0,Panzerdogs,214
3,XQPzqAkD9Z0,2024-05-06T14:30:19Z,Secret sauce of winning in Panzerdogs (King of the hill playmode),1,0,0,Panzerdogs,214
