Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
yb4CbabUkBg,2025-01-05T16:44:03Z,My Pet Hooligan - Get in Before GameFi Szn Hits! #gaming #bullrun #ai,3,1,0,Prestito Crypto,0
hRrOdDbGC8k,2025-01-03T12:59:26Z,My Pet Hooligan Ücretsiz tavsanlı fortnite,260,5,0,Motie,0
Ni5INyn11cU,2024-12-30T15:54:09Z,My Pet Hooligan,4,0,0,Gengar46 2,0
