,Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
78,MqVIgKlzE-I,2024-06-15T09:00:15Z,Elden Ring | OP Moonveil Carian Knight Build | Walkthrough #21,21,0,0,TechByNet,9
79,pviwczAzvF8,2024-05-31T12:40:52Z,Playing Elden Ring | Regal Ancestor Spirit Boss Fight | Dual Moonveil & Meteoric Ore Blade Build,9,1,0,Abken,49
80,omaRWdJLL7Q,2024-06-06T22:55:53Z,elden ring weapon hunt moonveil katana acquired,12,0,0,Weatherman317 Gaming,12
81,lnCsqKPuV2E,2024-06-19T22:21:55Z,ELDEN RING -invasions and chill  | #moonveil #darkmoon #eldenringshadowoftheerdtree,305,23,1,King Of Gamez,11400
82,Ep1x89kuBO8,2024-06-15T14:32:19Z,Moonveil invasions,6,0,1,xbigxhatxloganx,6
83,VHxymr4tLjU,2024-06-16T06:25:52Z,Pegando a moonveil katana,1,0,0,NyaNyaPlays,0
84,Yz3V_Jg8oG8,2024-05-26T00:31:12Z,Playing Elden Ring | Radahn Boss Fight | Dual Moonveil & Meteoric Ore Blade Build,14,2,3,Abken,49
85,XrKKgZ7uux4,2024-05-29T02:47:48Z,Beating Margit and getting moonveil,4,0,0,Landon Davidson,4
86,fXL1alPv0NY,2024-05-26T14:47:53Z,Malenia moonveil and comet azur NG+7,15,2,0,Gwynblade,1
87,pUp0j0r7AEQ,2024-05-27T12:55:01Z,moonveil go brrr,2,0,1,BagelBloo Archives,21
88,p9sydrVxnoc,2024-06-10T04:02:24Z,[Elden Ring] Elden Beast Solo - Moonveil Spellblade,2,0,0,Yousuke Eagles,97
89,iUOy3Q_xGyg,2024-06-14T03:06:07Z,Moonveil vs Rivers of Blood  (It's not even close),446,4,0,Torchler,15
90,AegqASWfxno,2024-06-01T22:17:43Z,Playing Elden Ring | Godskin Apostle Boss Fight | Dual Moonveil & Meteoric Ore Blade Build,4,1,0,Abken,49
91,nxWzQNcFVPQ,2024-05-30T19:13:08Z,Moonveil magma wyrm first try,0,0,0,Aidan Ward,7
92,GdtfSIeN7ps,2024-06-04T20:28:04Z,Helice vs. Moonveil! #eldenringpvp,44,4,5,3lden8ong,6830
93,0vo6h3xR7p4,2024-05-31T16:19:04Z,Moonveil—融资540万美元，零撸第一季度月光值全教程，社区福利抽取redeem code奖励~【三四五木】【 Moonveil Studio 】,17,0,0,三四五木鯉,91
94,0oKaKHzz2ww,2024-06-02T16:09:09Z,ELDEN RING Omen King Morgott VS Moonveil Katana,4,0,0,RixPlays,3
